ID_cellule	Longitude	Latitude	January	February	March	April	May	June	July	August	September	October	November	December	Min	Max	Range	Mean
ID5164	19.01	41.31	13.60985756	13.03662938	12.96665179	13.59431845	16.13369074	20.51322267	23.57777776	24.3170423	22.87849586	20.34528852	17.49990339	15.12129937	12.10492356	25.63363509	13.52871153	17.79951482
ID5165	19.01	41.41	13.60397865	13.03666606	12.96786468	13.58986819	16.14291069	20.5379985	23.61342613	24.33765505	22.89538169	20.38426981	17.55508266	15.12683809	12.07241563	25.67005534	13.59763971	17.81599502
ID5166	19.01	41.51	13.60429236	13.01368013	12.92637265	13.56099794	16.13184198	20.5328473	23.59947136	24.28902953	22.87225689	20.42342514	17.62035956	15.16585713	11.64167878	25.69609719	14.05441841	17.81170266
ID5167	19.01	41.61	13.58121389	12.90295088	12.80966239	13.51032483	16.09564986	20.48094925	23.5712563	24.22416991	22.80616452	20.48329806	17.74489149	15.23903224	11.16550293	25.70165139	14.53614846	17.78746364
ID5168	19.01	41.71	13.4713265	12.68954551	12.61950354	13.44018365	16.14783734	20.554527	23.67414205	24.24135738	22.75232672	20.50803471	17.87487444	15.30713036	10.88830215	25.72178007	14.83347792	17.7733991
ID5169	19.01	41.81	13.18956908	12.37643007	12.40728681	13.38302642	16.21615056	20.59696163	23.66771838	24.17063852	22.64709665	20.45910932	17.87413995	15.13285194	10.69792817	25.78000081	15.08207264	17.67674828
ID5170	19.01	41.91	13.16484314	12.38686815	12.40658306	13.38928485	16.25643626	20.66114372	23.69209829	24.16400136	22.64951611	20.42925881	17.84504092	15.13790274	10.76375853	25.69134497	14.92758644	17.68191478
ID5171	19.01	42.01	13.027989	12.25705075	12.3134499	13.36122065	16.27074486	20.64345205	23.63805925	24.08091373	22.60647684	20.37206118	17.71271895	14.99561605	10.84273946	25.58907901	14.74633954	17.6066461
ID5172	19.01	42.11	12.88567157	12.18603477	12.30924803	13.38221763	16.29722244	20.64071823	23.60026861	24.05063567	22.59534711	20.28351325	17.51433243	14.83220568	10.60783132	25.56186453	14.9540332	17.54811795
ID5173	19.01	42.21	13.18077055	12.54872018	12.55379709	13.40596311	16.15853847	20.51006584	23.51365646	24.11748026	22.59639295	20.11730355	17.33996994	14.87377718	11.32757809	25.61310937	14.28553128	17.57636963
ID5174	19.11	30.31	16.53703249	15.25697052	15.33899764	16.47283417	18.72737611	21.92139201	24.73389846	26.14957177	25.92259724	24.18284143	21.61215559	18.96489257	13.95487739	27.10862556	13.15374817	20.48504667
ID5175	19.11	30.41	16.77226516	15.39018385	15.30076894	16.32108307	18.5584953	21.78133558	24.6425448	25.99079451	25.70859221	24.01515065	21.65359056	19.2280296	14.12414605	27.00754066	12.88339461	20.44690285
ID5176	19.11	30.51	16.8355759	15.46656377	15.28259265	16.21494416	18.43963023	21.69055686	24.54472656	25.87702246	25.59556354	23.94525826	21.58307949	19.21170497	14.15879988	26.95394406	12.79514418	20.39060157
ID5177	19.11	30.61	16.79957775	15.51311772	15.28837597	16.16657736	18.378548	21.63102927	24.48148399	25.80819478	25.53464296	23.91035409	21.52707356	19.11271361	14.16677867	26.92868385	12.76190518	20.34597409
ID5178	19.11	40.61	13.72354235	13.06738132	13.0428392	13.66764853	16.1480077	20.36576009	23.31874648	24.13267909	22.87828097	20.58286442	17.81955895	15.38862109	11.68636529	25.51843841	13.83207311	17.84466085
ID5179	19.11	40.71	13.7163388	13.04554335	13.00574362	13.65656549	16.17253986	20.40984452	23.3740974	24.14427918	22.87101057	20.54713979	17.79854641	15.37117025	11.83792387	25.51405325	13.67612938	17.84273494
ID5180	19.11	40.81	13.69941893	13.02282888	12.96446886	13.63803111	16.18518097	20.45214387	23.43876101	24.18147081	22.86143305	20.51735007	17.76809881	15.34065099	11.73481232	25.54262663	13.80781431	17.83915311
ID5181	19.11	40.91	13.66892575	12.99962935	12.92894775	13.620075	16.19420997	20.4898458	23.48041675	24.20082901	22.84725713	20.50069689	17.75250102	15.31840631	11.68036958	25.58625086	13.90588128	17.83347839
ID5182	19.11	41.01	13.63399523	12.96333136	12.89037933	13.59948553	16.18758266	20.49592774	23.47957082	24.18477108	22.82713861	20.49459031	17.75657458	15.29840998	11.59460239	25.55681205	13.96220966	17.81764644
ID5183	19.11	41.11	13.59942983	12.92800153	12.86737704	13.58288786	16.17213813	20.49832257	23.48600117	24.17500443	22.81156705	20.49241025	17.76659498	15.280277	11.59023246	25.5492727	13.95904024	17.80500099
ID5184	19.11	41.21	13.58766802	12.92959318	12.87181508	13.57496379	16.15348887	20.49855856	23.49689802	24.16726034	22.80487837	20.48786996	17.76407901	15.26467831	11.6260266	25.58105586	13.95502926	17.80014596
ID5185	19.11	41.31	13.5966988	12.94705901	12.87770104	13.56626997	16.1414003	20.49201016	23.50570393	24.16937548	22.80582004	20.48714685	17.76502212	15.26016273	11.72414321	25.58418856	13.86004534	17.80119754
ID5186	19.11	41.41	13.60090463	12.94240514	12.8676374	13.54870942	16.12768299	20.46664858	23.48055617	24.13219533	22.78952468	20.48904855	17.7910293	15.26515169	11.78465676	25.61249258	13.82783583	17.79179116
ID5187	19.11	41.51	13.57264156	12.85559693	12.7786526	13.51736256	16.13100568	20.46652868	23.48544708	24.10552806	22.74818911	20.50207696	17.85106744	15.29145287	11.14591047	25.63576971	14.48985924	17.77546246
ID5188	19.11	41.61	13.49515803	12.70565426	12.64074288	13.46790426	16.12844442	20.45242143	23.54524599	24.10230027	22.69551071	20.50653345	17.92093941	15.2963565	10.66298706	25.62629363	14.96330656	17.7464343
ID5189	19.11	41.71	13.30803398	12.47157271	12.48998281	13.41625624	16.16774178	20.53930521	23.64362736	24.09814034	22.61568839	20.48488822	17.91925076	15.21602168	10.82059057	25.64173258	14.82114201	17.69754246
ID5190	19.11	41.81	12.93184354	12.17383592	12.2930099	13.3652533	16.24212767	20.56484403	23.59076368	23.99748401	22.53375196	20.3957739	17.69707852	14.93098656	10.62883284	25.5746972	14.94586435	17.55972942
ID5191	19.11	41.91	12.81724263	12.09160806	12.23480185	13.35458404	16.2847412	20.6261812	23.61495471	24.01040967	22.55204211	20.37036334	17.62938405	14.83527708	10.41734255	25.54739162	15.13004907	17.5351325
ID5192	19.11	42.01	12.71299036	12.01964756	12.21379095	13.36175604	16.30779152	20.62688681	23.56659953	23.94173148	22.55488015	20.29187115	17.44942424	14.68719758	10.42088634	25.53013673	15.1092504	17.47788061
ID5193	19.11	42.11	13.09218921	12.44720202	12.49452584	13.40256166	16.18198076	20.52568577	23.52684727	24.08787458	22.59169483	20.15424712	17.36028662	14.83603538	11.11337505	25.59301003	14.47963498	17.55842759
ID5194	19.21	30.31	16.74724201	15.37341236	15.31786772	16.37087731	18.5973078	21.79268499	24.62337084	26.03110217	25.74425473	24.05048657	21.61363368	19.11293865	14.12779731	27.05509445	12.92729714	20.44793157
ID5195	19.21	30.41	16.83145105	15.44520586	15.29892585	16.27787397	18.49747278	21.7216791	24.57337663	25.9333519	25.63342665	23.96764319	21.6219039	19.19990596	14.16023999	27.02109747	12.86085747	20.4168514
ID5196	19.21	30.51	16.85887111	15.50359649	15.29227722	16.20135761	18.41176428	21.64529758	24.50390379	25.84325456	25.55966002	23.92342915	21.5752638	19.17868653	14.17083838	26.95285234	12.78201396	20.37478018
ID5197	19.21	30.61	16.83544498	15.54285119	15.29776489	16.15611061	18.35849539	21.58608658	24.42677914	25.77308045	25.50671654	23.8932126	21.52744885	19.10684713	14.18005376	26.91249806	12.73244429	20.33423653
ID5198	19.21	40.41	13.88094631	13.22501918	13.14591352	13.71852498	16.1538281	20.20255648	22.95699828	23.79314755	22.79176052	20.68719624	18.03965428	15.58555455	11.93802835	25.49437073	13.55634238	17.848425
ID5199	19.21	40.51	13.78338447	13.12497158	13.07933586	13.69140104	16.12453187	20.2051349	22.99961586	23.82588443	22.77473282	20.6305654	17.96341888	15.49806109	11.76958607	25.50085018	13.73126411	17.80841985
ID5200	19.21	40.61	13.68802299	13.02669026	13.01385698	13.66977993	16.13190302	20.2625522	23.11403004	23.89332759	22.76949178	20.56406781	17.86700806	15.42185562	11.63249345	25.49793597	13.86544252	17.78521552
ID5201	19.21	40.71	13.62300291	12.9487796	12.94820302	13.65740754	16.19425829	20.36784674	23.24217874	23.96708946	22.78916983	20.57630529	17.86157272	15.38054217	11.65762253	25.48959799	13.83197546	17.79636303
ID5202	19.21	40.81	13.59188147	12.89449535	12.89315263	13.63671809	16.2108649	20.42696514	23.3357318	24.02164352	22.79029563	20.57196436	17.85965308	15.35340542	11.55252652	25.49503526	13.94250874	17.79889762
ID5203	19.21	40.91	13.54879425	12.85233759	12.84496277	13.61328226	16.21213626	20.45184648	23.3785517	24.04470257	22.76892396	20.55582513	17.84684655	15.32161651	11.41623699	25.5118046	14.09556762	17.78665217
ID5204	19.21	41.01	13.50634855	12.81109929	12.80308915	13.59099783	16.20111919	20.44464974	23.36494234	24.02297285	22.73900202	20.5383823	17.8274641	15.2803934	11.36940355	25.50138818	14.13198463	17.76087173
ID5205	19.21	41.11	13.48913312	12.7911493	12.78296686	13.569616	16.17444479	20.43031811	23.35625537	24.00583422	22.71670062	20.52316886	17.81557575	15.25932682	11.39701447	25.4912156	14.09420113	17.74287415
ID5206	19.21	41.21	13.50050582	12.80724629	12.78496141	13.55305715	16.1482114	20.42126645	23.36522564	24.00136402	22.70680875	20.50479689	17.80600773	15.25430924	11.39367987	25.49916641	14.10548654	17.7378134
ID5207	19.21	41.31	13.51145766	12.817718	12.77411722	13.5350782	16.12996525	20.41177487	23.37429968	24.00065284	22.69728129	20.48313928	17.7946065	15.24742775	11.38901976	25.50824729	14.11922753	17.73145988
ID5208	19.21	41.41	13.49086568	12.79013807	12.74501974	13.51769895	16.12496143	20.39882392	23.37726891	23.98861303	22.68265614	20.46385386	17.78707791	15.23155997	11.31245514	25.53380291	14.22134777	17.7165448
ID5209	19.21	41.51	13.42142293	12.69384866	12.66641349	13.49094931	16.12925734	20.41496212	23.43849026	24.02049774	22.66175735	20.44885956	17.78563647	15.19732322	11.03574743	25.5219606	14.48621316	17.69745154
ID5210	19.21	41.61	13.30809616	12.55476754	12.56835437	13.45729639	16.13971481	20.44628444	23.50991586	24.0432315	22.62956365	20.42220496	17.75241423	15.1132174	10.86312545	25.53228751	14.66916206	17.66208844
ID5211	19.21	41.71	13.11287624	12.37067819	12.45802632	13.41934014	16.16557977	20.50147396	23.56812018	24.04268039	22.57126319	20.34637584	17.64189441	14.97610693	10.6207147	25.56501741	14.94430271	17.59786796
ID5212	19.21	41.81	12.89255413	12.20642204	12.34898462	13.39142934	16.221375	20.52721711	23.54097049	23.98612817	22.53728694	20.28090174	17.49577865	14.79883274	10.43219144	25.43595374	15.00376231	17.51899008
ID5213	19.21	41.91	13.01569708	12.34673512	12.43498336	13.40128243	16.19631812	20.5223484	23.53151972	24.0382233	22.57225113	20.23249759	17.44810194	14.83648413	10.82294567	25.54495274	14.72200707	17.54803686
ID5214	19.31	30.31	16.72960956	15.38627732	15.32074826	16.34832637	18.55952492	21.73836757	24.57170008	25.98251287	25.69215618	24.01132587	21.59099542	19.06879446	14.13053566	27.02776763	12.89723196	20.41669491
ID5215	19.31	30.41	16.83593496	15.46212251	15.30678345	16.27081033	18.47736881	21.68072848	24.52665689	25.89638433	25.59940737	23.94886418	21.61378675	19.17522556	14.17211574	26.99528531	12.82316958	20.39950614
ID5216	19.31	30.51	16.88231236	15.5240893	15.3003818	16.19901832	18.39977164	21.61323213	24.45977089	25.80999106	25.53117249	23.91031267	21.5783844	19.17337738	14.18755379	26.94498486	12.75743107	20.3651512
ID5217	19.31	30.61	16.87008186	15.56190408	15.30408173	16.1531615	18.34922229	21.55894035	24.38148806	25.73750342	25.48119473	23.88291497	21.53491565	19.11292513	14.19480953	26.9136846	12.71887507	20.32736115
ID5218	19.31	40.31	13.96020035	13.27351937	13.17006949	13.71949846	16.16719378	20.20716485	22.92511142	23.73513603	22.75091758	20.72357311	18.14031803	15.69582066	12.23622369	25.45084682	13.21462312	17.87237693
ID5219	19.31	40.41	13.87097591	13.20648364	13.12802283	13.7093352	16.15581907	20.21383397	22.9654563	23.79126713	22.77860666	20.67219741	18.03421594	15.58475222	11.98205963	25.50103729	13.51897766	17.84258052
ID5220	19.31	40.51	13.77162158	13.11201883	13.06644049	13.68747331	16.13597035	20.22298175	23.01477163	23.82965962	22.77225786	20.61331707	17.94292442	15.48808494	11.80978728	25.51791789	13.7081306	17.80479349
ID5221	19.31	40.61	13.66806492	13.00942784	12.9986974	13.66846243	16.1485811	20.27276695	23.10714932	23.87797938	22.76563012	20.55990246	17.85522203	15.40517372	11.66347328	25.5143092	13.85083592	17.77808814
ID5222	19.31	40.71	13.54286395	12.87517536	12.90597105	13.65755743	16.20877989	20.35272393	23.18656155	23.88760296	22.76626771	20.57848764	17.84041559	15.32887573	11.51054005	25.49796327	13.98742323	17.76094023
ID5223	19.31	40.81	13.44502249	12.76157345	12.82453157	13.64128786	16.23256928	20.39285346	23.23287031	23.87438293	22.747906	20.58909676	17.83505761	15.26747103	11.28038655	25.48545867	14.20507212	17.7370519
ID5224	19.31	40.91	13.38658296	12.7048573	12.77191301	13.61517898	16.22496552	20.4051748	23.27188949	23.88756527	22.71409272	20.56511812	17.80889458	15.21772246	11.11104148	25.48727492	14.37623344	17.71449627
ID5225	19.31	41.01	13.34976443	12.6683617	12.73270809	13.59268499	16.21225293	20.39296699	23.26131111	23.86666291	22.67323695	20.53755676	17.78019485	15.17581786	11.06563537	25.48530197	14.4196666	17.68695996
ID5226	19.31	41.11	13.35777642	12.66297221	12.71854437	13.57531771	16.19303334	20.37985172	23.25085564	23.85333746	22.64600381	20.52662321	17.78965661	15.17994056	11.14250995	25.48376646	14.34125651	17.67782609
ID5227	19.31	41.21	13.38696014	12.68436489	12.71954486	13.55784479	16.16623122	20.36257951	23.25094	23.84670816	22.63312945	20.5141536	17.80391208	15.20024736	11.19051182	25.48809269	14.29758088	17.67721801
ID5228	19.31	41.31	13.39450485	12.68674314	12.70111503	13.53668527	16.14561926	20.35325484	23.26334604	23.84832438	22.62444893	20.49242052	17.79630114	15.19711146	11.1815533	25.49226612	14.31071282	17.66998957
ID5229	19.31	41.41	13.37115469	12.66111443	12.66968048	13.51747461	16.13972037	20.35330894	23.28824967	23.85952217	22.61715398	20.47147261	17.78468904	15.17865089	11.03789503	25.50737373	14.46947869	17.65934932
ID5230	19.31	41.51	13.29694813	12.57766385	12.60588701	13.4931375	16.14018749	20.37437695	23.35519828	23.90270144	22.60565874	20.44623181	17.75971777	15.12440449	10.84751325	25.49511479	14.64760155	17.64017612
ID5231	19.31	41.61	13.17775899	12.45463049	12.52244877	13.46181157	16.14051702	20.40058142	23.4241168	23.92829446	22.57801457	20.38965316	17.6891814	15.02442818	10.75136875	25.48648022	14.73511147	17.5992864
ID5232	19.31	41.71	13.02277672	12.31415518	12.43567692	13.4281164	16.15859139	20.4421959	23.47946275	23.93027601	22.52522923	20.30961505	17.58072708	14.90441091	10.55748244	25.4644816	14.90699916	17.54426946
ID5233	19.31	41.81	12.84627052	12.18997251	12.35447141	13.40267567	16.21413639	20.50617645	23.50740713	23.93654712	22.51405866	20.23561701	17.41965435	14.73636829	10.32257927	25.41446928	15.09189001	17.48861296
ID5234	19.31	41.91	13.03690186	12.39500879	12.48326714	13.41754021	16.16945793	20.48012115	23.49076121	24.01778025	22.56053502	20.18253568	17.37560837	14.80814516	10.83706235	25.51248847	14.67542612	17.53480523
ID5235	19.41	30.31	16.63430554	15.34476883	15.34042516	16.39142946	18.59078451	21.7369951	24.57039912	26.00746389	25.7204771	24.02531361	21.56629886	18.96224173	14.09667633	27.03029549	12.93361916	20.40757524
ID5236	19.41	30.41	16.85686021	15.47593896	15.31788568	16.27910287	18.47372314	21.6570996	24.50298343	25.87657588	25.57690374	23.937535	21.63790092	19.19607591	14.18781916	26.9754792	12.78766004	20.39904878
ID5237	19.41	30.51	16.92942227	15.54955634	15.30885452	16.19923764	18.39101061	21.58811282	24.42767865	25.78251216	25.50889367	23.90353913	21.59415273	19.19889655	14.20843216	26.94069578	12.73226362	20.36515559
ID5238	19.41	30.61	16.91722137	15.5858726	15.31279484	16.15385055	18.34415214	21.54003006	24.34471079	25.70382234	25.46173711	23.88026484	21.54992977	19.13194953	14.21354311	26.92919814	12.71565504	20.32719466
ID5239	19.41	31.71	16.63936466	15.4284299	15.16371956	15.92446735	18.07716245	21.21584049	24.04560316	25.40544013	25.05124699	23.54695452	21.28152269	18.72446208	14.0690993	26.56794149	12.49884218	20.04201783
ID5240	19.41	31.81	16.63525044	15.42226803	15.16008266	15.91112799	18.0542606	21.20121417	24.05038396	25.42256763	25.0203225	23.52696409	21.27103889	18.71337871	14.05169246	26.55123059	12.49953813	20.03240497
ID5241	19.41	39.71	14.1633609	13.44586638	13.31615964	13.87492978	16.3964282	20.51113057	23.20557742	24.03096966	23.0289187	20.99644093	18.35958146	15.93249059	12.51252189	25.7631441	13.25062221	18.10515452
ID5242	19.41	39.81	14.12708509	13.40661327	13.28496059	13.83957462	16.34633137	20.46171006	23.13547166	23.94190631	22.93284329	20.96534867	18.35877451	15.92627295	12.39133386	25.60558704	13.21425318	18.06057437
ID5243	19.41	39.91	14.11769199	13.39535087	13.26475165	13.80844799	16.29886916	20.41097387	23.08682622	23.90860467	22.8838276	20.92400852	18.35622061	15.93526671	12.47842416	25.52046053	13.04203637	18.03256999
ID5244	19.41	40.21	14.03598648	13.31169961	13.16998375	13.66501681	16.08539613	20.10695738	22.7639428	23.56041744	22.60923846	20.74566319	18.30188049	15.84595848	12.46175826	25.21447079	12.75271253	17.85017842
ID5245	19.41	40.31	13.99621687	13.27253298	13.15282486	13.69269555	16.12050768	20.09644958	22.71557592	23.49004498	22.59648423	20.71273066	18.23614049	15.78657534	12.3354448	25.33626797	13.00082317	17.82239826
ID5246	19.41	40.41	13.85631165	13.1886779	13.10991242	13.69550161	16.16912822	20.27718992	23.0726322	23.89738218	22.80759924	20.6351843	17.96555423	15.55084398	12.14204412	25.52944642	13.38740229	17.85215982
ID5247	19.41	40.51	13.7638342	13.11111468	13.05920218	13.68061972	16.17105798	20.31289165	23.15581158	23.97206918	22.82888842	20.5771345	17.85308402	15.44045864	11.98213463	25.56696827	13.58483364	17.82718056
ID5248	19.41	40.61	13.66255794	13.01426904	12.994036	13.66345407	16.17849605	20.33629998	23.19716171	23.97887439	22.81515667	20.53824585	17.78296481	15.35222692	11.8035541	25.56633702	13.76278292	17.79281195
ID5249	19.41	40.71	13.45689674	12.80601502	12.86711675	13.6575964	16.22408946	20.34937102	23.15909914	23.84719108	22.76934345	20.56206563	17.76535302	15.23635582	11.36779994	25.52928787	14.16148793	17.72504113
ID5250	19.41	40.81	13.28505178	12.62726233	12.75808487	13.65025233	16.25633374	20.35857303	23.13022829	23.73158515	22.72062771	20.59636038	17.77069145	15.14756249	10.98448714	25.49147792	14.50699078	17.66938446
ID5251	19.41	40.91	13.21609746	12.56369914	12.70583714	13.61960823	16.23507727	20.35998419	23.17472915	23.74314994	22.67228367	20.55771525	17.72523856	15.07966702	10.79393297	25.48156201	14.68762904	17.63775725
ID5252	19.41	41.01	13.18494014	12.53196298	12.6687036	13.59723091	16.22271989	20.34331837	23.16564178	23.71781578	22.61548895	20.51758244	17.68584047	15.03843764	10.74294973	25.48574963	14.7427999	17.60747358
ID5253	19.41	41.11	13.21989932	12.53552315	12.65970947	13.58783327	16.21780575	20.33460773	23.15029003	23.70423939	22.58028219	20.52380885	17.74412088	15.08337119	10.87705243	25.49250041	14.61544798	17.61179094
ID5254	19.41	41.21	13.26836486	12.56073676	12.66071895	13.57131122	16.19013364	20.30028248	23.12813663	23.67839967	22.55988249	20.52672927	17.79983983	15.14128489	10.99795041	25.49447237	14.49652196	17.61548506
ID5255	19.41	41.31	13.25900845	12.53815759	12.6230104	13.54575833	16.16707399	20.28806014	23.13559733	23.66868406	22.54818395	20.5122082	17.80143388	15.13732221	10.99924778	25.48593828	14.4866905	17.60204154
ID5256	19.41	41.41	13.23556605	12.5184299	12.58995542	13.52558374	16.16285096	20.29718213	23.17143987	23.68946825	22.54613171	20.50246919	17.80581363	15.13012372	10.6843775	25.49355206	14.80917456	17.59791788
ID5257	19.41	41.51	13.14645209	12.43265086	12.53179555	13.50287845	16.15986623	20.32625056	23.25079524	23.75043357	22.54504314	20.48277401	17.77466603	15.05472241	10.51926963	25.4691382	14.94986857	17.57986068
ID5258	19.41	41.61	12.99990825	12.30459477	12.44615024	13.4681736	16.13788291	20.33484125	23.31615665	23.76748348	22.51862091	20.3771197	17.65238448	14.92266884	10.55180099	25.43676599	14.884965	17.52049876
ID5259	19.41	41.71	12.90275044	12.20884379	12.38270869	13.43344558	16.13805996	20.35015262	23.37168296	23.75347446	22.43768059	20.28757971	17.57481251	14.85391623	10.4467258	25.31809129	14.87136549	17.4745923
ID5260	19.41	41.81	12.62774381	12.01628661	12.25775916	13.3947816	16.25487697	20.53569448	23.5034871	23.84660149	22.46135159	20.18346372	17.29800924	14.56699294	9.854825322	25.36378467	15.50895935	17.41225406
ID5261	19.41	41.91	13.04504179	12.41908619	12.50821977	13.42761978	16.15782921	20.45867506	23.46466942	24.00050791	22.55470301	20.15808394	17.33818091	14.79249998	10.85196301	25.50350383	14.65154082	17.52709308
ID5262	19.51	30.31	16.81589416	15.47607531	15.30701802	16.24038869	18.42277399	21.59555353	24.42038025	25.80808883	25.5116528	23.89791241	21.5853163	19.10677951	14.1627061	26.95955992	12.79685381	20.34898615
ID5263	19.51	30.41	16.93906773	15.49059234	15.33352355	16.31244591	18.49715949	21.68096415	24.52174695	25.89711196	25.5575078	23.93752226	21.71019197	19.29113915	14.19783431	27.01378857	12.81595426	20.43074777
ID5264	19.51	30.51	17.01845272	15.58022971	15.31320772	16.19918404	18.37945996	21.58006095	24.42715343	25.77148806	25.4842626	23.88634153	21.63599924	19.27194277	14.22721586	26.99283657	12.7656207	20.37898189
ID5265	19.51	30.61	16.9866349	15.61617582	15.32175003	16.16108702	18.34433095	21.54480276	24.35746347	25.68476861	25.4457306	23.87466219	21.57552015	19.17132206	14.22971127	26.96396811	12.73425684	20.34035405
ID5266	19.51	31.51	16.815061	15.54989874	15.238015	15.99367011	18.18014062	21.29110158	24.07367578	25.37292293	25.09198674	23.61821787	21.37084651	18.84663168	14.25933838	26.77256001	12.51322163	20.12018071
ID5267	19.51	31.61	16.83937704	15.55743027	15.2369583	15.97981293	18.1375214	21.1440394	23.92724716	25.28924553	25.04016906	23.59353674	21.3789376	18.86363817	14.28293364	26.77531881	12.49238517	20.08232613
ID5268	19.51	31.71	16.85640409	15.55179374	15.22829879	15.95817936	18.08847766	21.13434109	23.9170199	25.29498432	25.00247745	23.55893366	21.38737814	18.87814617	14.21954954	26.76911071	12.54956117	20.07136953
ID5269	19.51	31.81	16.86427658	15.54438355	15.22551914	15.93783821	18.01134437	20.98829267	23.78954146	25.25465588	24.92062019	23.5072905	21.37619791	18.87626877	14.14672175	26.55619565	12.4094739	20.02468577
ID5270	19.51	31.91	16.83428904	15.54282318	15.21574814	15.92845398	18.02040438	21.09108595	23.90798163	25.31403056	24.91870672	23.49527967	21.34973908	18.85268501	14.06199223	26.46806749	12.40607526	20.03926895
ID5271	19.51	32.01	16.78454427	15.53082096	15.19931111	15.90548933	18.00588012	21.16085323	23.99151189	25.37620088	24.93883075	23.48688212	21.3112242	18.81186395	14.0478783	26.4725401	12.4246618	20.04195107
ID5272	19.51	39.71	14.21166119	13.45837033	13.3138776	13.84843571	16.33387519	20.35053638	22.83403316	23.60329191	22.80963684	21.06815043	18.58513296	16.06115352	12.48679909	25.56910703	13.08230794	18.03984627
ID5273	19.51	39.81	13.948633	13.2041998	13.15895361	13.78637097	16.27688307	20.28017821	22.75762066	23.48797064	22.65750976	20.98952661	18.42777367	15.87674556	11.6404849	25.32174867	13.68126376	17.9043638
ID5274	19.51	39.91	14.14330783	13.37054791	13.22244371	13.73948207	16.21268709	20.28745841	22.85299837	23.61600537	22.64240695	20.92685969	18.50555169	16.06724643	12.41217116	25.16268931	12.75051815	17.96558296
ID5275	19.51	40.01	14.10405593	13.33357884	13.16382287	13.59788743	16.00852035	20.03620346	22.59629479	23.40298691	22.47525389	20.79157276	18.4970354	16.05140984	12.51313388	24.97887867	12.46574479	17.83821854
ID5276	19.51	40.11	14.09344516	13.31137664	13.12252357	13.55187991	15.90587759	19.83622332	22.3447203	23.13229038	22.30412311	20.7215629	18.4977288	16.02841459	12.46481503	24.80703697	12.34222194	17.73751386
ID5277	19.51	40.21	14.07993997	13.27617933	13.09297233	13.53596031	15.87006918	19.70784793	22.13811947	22.88966295	22.19086733	20.66919071	18.46917172	16.00935892	12.45170976	24.78220673	12.33049698	17.66077835
ID5278	19.51	40.31	13.93056965	13.23558737	13.13143628	13.68824168	16.15021778	20.22560831	22.96270692	23.78573114	22.74579853	20.68152675	18.08759578	15.6694979	12.2919702	25.43384083	13.14187063	17.85787651
ID5279	19.51	40.41	13.84915113	13.18042188	13.10191511	13.69279872	16.17906083	20.30331366	23.11093521	23.93896933	22.82285747	20.62871518	17.94642483	15.54078887	12.17302919	25.5412663	13.36823711	17.85794602
ID5280	19.51	40.51	13.76828994	13.11404814	13.05808605	13.6801336	16.18321285	20.33539931	23.18306908	24.00064911	22.83951069	20.57438658	17.84311331	15.43951673	12.04190092	25.57872284	13.53682192	17.83495128
ID5281	19.51	40.61	13.68004855	13.03320153	13.00281773	13.66302148	16.18463068	20.35178012	23.21906549	24.01065078	22.82747447	20.53057848	17.76831118	15.35238692	11.88605443	25.58447457	13.69842014	17.80199728
ID5282	19.51	40.91	13.42108121	12.77700984	12.82367053	13.61100741	16.19067714	20.3679126	23.24488292	23.92357514	22.73051821	20.46505797	17.65886484	15.15364414	11.35857639	25.54431391	14.18573752	17.69732516
ID5283	19.51	41.01	13.38440066	12.7385082	12.78847848	13.59190848	16.18098942	20.36325807	23.24925124	23.90965561	22.69620603	20.43798575	17.63458812	15.11884171	11.29416133	25.53922179	14.24506046	17.67450598
ID5284	19.51	41.11	13.37050809	12.71705789	12.7638531	13.57513523	16.17047934	20.35759574	23.25082559	23.89944217	22.66788603	20.4182675	17.62935661	15.10675118	11.28848305	25.53648913	14.24800609	17.66059654
ID5285	19.51	41.21	13.36367884	12.70262165	12.74298724	13.55781489	16.15686712	20.349897	23.25420035	23.89228081	22.64612546	20.40021033	17.62892248	15.10204627	11.28860806	25.53358327	14.24497521	17.64980437
ID5286	19.51	41.31	13.34747135	12.68213494	12.71706162	13.53892441	16.14416308	20.34668507	23.26658131	23.8917014	22.62955265	20.37943415	17.61924461	15.08799906	11.25342625	25.52997265	14.2765464	17.63757947
ID5287	19.51	41.41	13.31681286	12.65097509	12.6856326	13.519939	16.13627676	20.35155784	23.2909919	23.90177135	22.61650846	20.3558606	17.60043525	15.06160736	11.16803652	25.52649693	14.35846041	17.62403076
ID5288	19.51	41.51	13.26729648	12.60385592	12.64751583	13.50048859	16.13138189	20.36236271	23.32537633	23.91913333	22.60326292	20.32526154	17.56783988	15.01810158	11.08143066	25.51894129	14.43751063	17.60598975
ID5289	19.51	41.61	13.20215134	12.54422661	12.60373231	13.47974286	16.12887105	20.37636167	23.36233355	23.93337163	22.58441457	20.28190677	17.517313	14.95986142	11.01624153	25.5038221	14.48758057	17.58119057
ID5290	19.51	41.71	13.13758634	12.48967512	12.56486368	13.46040421	16.13399713	20.39744579	23.39666269	23.94723049	22.56491993	20.23375104	17.45436911	14.89775721	10.94903129	25.4878513	14.53882001	17.55655523
ID5291	19.51	41.81	13.09996763	12.46842723	12.54799169	13.44640617	16.14240767	20.42416847	23.42647106	23.97731935	22.56164536	20.18578857	17.38103633	14.84177482	10.9252446	25.49528922	14.57004462	17.54195036
